,ID Number,Season,Grade Level,Gender_x,1500 Meters,Gender_y,400 Meters
379,4715,2006 Outdoor Season                     ,12th Grade,M,282.0,M,54.34
380,4716,2005 Outdoor Season                     ,12th Grade,M,296.7,M,56.94
381,4717,2004 Outdoor Season                     ,11th Grade,M,365.0,M,66.84
382,4718,2004 Outdoor Season                     ,11th Grade,M,266.86,M,55.34
383,4718,2005 Outdoor Season                     ,12th Grade,M,269.06,M,54.37
384,4731,2005 Outdoor Season                     ,10th Grade,M,287.3,M,62.64
385,4731,2007 Outdoor Season                     ,11th Grade,M,284.43,M,57.04
386,4856,2007 Outdoor Season                     ,12th Grade,M,241.09,M,52.64
387,4870,2006 Outdoor Season                     ,12th Grade,M,248.0,M,55.74
388,4875,2004 Outdoor Season                     ,10th Grade,M,267.0,M,60.84
389,4875,2005 Outdoor Season                     ,11th Grade,M,266.51,M,60.54
390,4875,2006 Outdoor Season                     ,12th Grade,M,267.55,M,60.66
391,4877,2004 Outdoor Season                     ,11th Grade,M,339.3,M,60.24
392,4879,2004 Outdoor Season                     ,9th Grade,M,431.5,M,77.54
393,4908,2004 Outdoor Season                     ,11th Grade,M,321.0,M,55.67
394,4910,2004 Outdoor Season                     ,10th Grade,M,306.1,M,58.34
395,4999,2004 Outdoor Season                     ,12th Grade,M,318.5,M,63.94
396,5010,2005 Outdoor Season                     ,11th Grade,M,274.2,M,58.84
397,5010,2006 Outdoor Season                     ,12th Grade,M,270.1,M,53.44
398,5044,2006 Outdoor Season                     ,12th Grade,M,278.6,M,55.76
399,5115,2006 Outdoor Season                     ,11th Grade,M,291.0,M,58.8
400,5115,2007 Outdoor Season                     ,12th Grade,M,286.26,M,60.6
401,5158,2004 Outdoor Season                     ,12th Grade,M,266.39,M,56.14
402,5198,2005 Outdoor Season                     ,12th Grade,M,270.0,M,53.44
403,5312,2004 Outdoor Season                     ,10th Grade,M,309.3,M,55.56
404,5312,2005 Outdoor Season                     ,11th Grade,M,276.6,M,52.84
405,5313,2004 Outdoor Season                     ,9th Grade,M,318.7,M,62.0
406,5322,2004 Outdoor Season                     ,11th Grade,M,238.9,M,49.49
407,5322,2005 Outdoor Season                     ,12th Grade,M,252.7,M,49.54
408,5323,2004 Outdoor Season                     ,9th Grade,M,319.45,M,58.43
409,5323,2005 Outdoor Season                     ,10th Grade,M,318.5,M,56.04
410,5323,2006 Outdoor Season                     ,11th Grade,M,314.41,M,59.5
411,5324,2004 Outdoor Season                     ,12th Grade,M,245.45,M,50.8
412,5329,2004 Outdoor Season                     ,12th Grade,M,296.4,M,58.54
413,5330,2004 Outdoor Season                     ,9th Grade,M,314.4,M,63.6
414,5332,2005 Outdoor Season                     ,11th Grade,M,249.0,M,57.54
415,5333,2006 Outdoor Season                     ,11th Grade,M,250.67,M,64.34
416,5333,2007 Outdoor Season                     ,12th Grade,M,252.34,M,55.74
417,5336,2004 Outdoor Season                     ,11th Grade,M,316.8,M,71.0
418,5448,2005 Outdoor Season                     ,10th Grade,M,261.6,M,56.55
419,5448,2006 Outdoor Season                     ,11th Grade,M,253.75,M,57.94
420,5448,2007 Outdoor Season                     ,12th Grade,M,252.53,M,53.12
421,5466,2004 Outdoor Season                     ,11th Grade,M,306.7,M,58.91
422,5491,2005 Outdoor Season                     ,12th Grade,M,304.0,M,58.34
423,5519,2004 Outdoor Season                     ,10th Grade,M,381.6,M,67.24
424,5519,2005 Outdoor Season                     ,11th Grade,M,386.0,M,64.44
425,5519,2006 Outdoor Season                     ,12th Grade,M,352.5,M,64.54
426,5537,2005 Outdoor Season                     ,12th Grade,M,237.94,M,52.74
427,5600,2003 Outdoor  Season                     ,11th Grade,M,293.8,M,60.74
428,5613,2004 Outdoor Season                     ,11th Grade,M,320.5,M,54.88
429,5616,2005 Outdoor Season                     ,12th Grade,M,272.42,M,59.14
430,5636,2005 Outdoor Season                     ,12th Grade,M,311.91,M,63.44
431,5661,2006 Outdoor Season                     ,12th Grade,M,274.2,M,55.94
432,5674,2006 Outdoor Season                     ,12th Grade,M,266.1,M,59.4
433,5694,2006 Outdoor Season                     ,12th Grade,M,277.0,M,57.3
434,5711,2006 Outdoor Season                     ,12th Grade,M,263.86,M,57.8
435,5712,2006 Outdoor Season                     ,11th Grade,M,267.02,M,55.7
436,5712,2007 Outdoor Season                     ,12th Grade,M,259.46,M,54.5
437,5737,2004 Outdoor Season                     ,10th Grade,M,271.4,M,54.04
438,5737,2006 Outdoor Season                     ,12th Grade,M,285.38,M,51.94
439,5884,2004 Outdoor Season                     ,11th Grade,M,430.01,M,69.83
440,5901,2006 Outdoor Season                     ,12th Grade,M,298.0,M,58.34
441,5918,2005 Outdoor Season                     ,12th Grade,M,269.68,M,55.84
442,6061,2006 Outdoor Season                     ,12th Grade,M,283.0,M,54.24
443,6069,2005 Outdoor Season                     ,11th Grade,M,246.21,M,54.66
444,6069,2006 Outdoor Season                     ,12th Grade,M,246.9,M,52.73
445,6168,2004 Outdoor Season                     ,12th Grade,M,265.1,M,54.1
446,6182,2004 Outdoor Season                     ,9th Grade,M,294.2,M,56.74
447,6182,2005 Outdoor Season                     ,10th Grade,M,283.2,M,54.73
448,6182,2006 Outdoor Season                     ,11th Grade,M,277.6,M,55.34
449,6192,2005 Outdoor Season                     ,12th Grade,M,311.7,M,58.52
450,6196,2004 Outdoor Season                     ,12th Grade,M,292.2,M,60.24
451,6197,2004 Outdoor Season                     ,12th Grade,M,288.17,M,64.54
452,6305,2003 Outdoor  Season                     ,10th Grade,M,245.7,M,54.24
453,6305,2004 Outdoor Season                     ,11th Grade,M,240.29,M,52.34
454,6305,2005 Outdoor Season                     ,12th Grade,M,236.61,M,52.88
455,6346,2006 Outdoor Season                     ,12th Grade,M,264.1,M,54.3
456,6350,2004 Outdoor Season                     ,10th Grade,M,283.2,M,59.14
457,6406,2004 Outdoor Season                     ,12th Grade,M,324.48,M,66.58
458,6422,2005 Outdoor Season                     ,10th Grade,M,276.85,M,62.64
459,6422,2006 Outdoor Season                     ,11th Grade,M,281.9,M,53.61
460,6426,2006 Outdoor Season                     ,11th Grade,M,284.33,M,60.76
461,6449,2006 Outdoor Season                     ,12th Grade,M,281.7,M,51.79
462,6451,2007 Outdoor Season                     ,12th Grade,M,280.95,M,59.06
463,6478,2004 Outdoor Season                     ,12th Grade,M,275.7,M,55.53
464,6572,2006 Outdoor Season                     ,11th Grade,M,254.86,M,56.44
465,6572,2007 Outdoor Season                     ,12th Grade,M,252.22,M,55.4
466,6578,2004 Outdoor Season                     ,12th Grade,M,298.3,M,52.0
467,6583,2004 Outdoor Season                     ,11th Grade,M,344.2,M,58.94
468,6583,2005 Outdoor Season                     ,12th Grade,M,345.9,M,61.04
469,6613,2007 Outdoor Season                     ,12th Grade,M,282.6,M,57.34
470,6727,2005 Outdoor Season                     ,12th Grade,M,269.21,M,51.45
471,6834,2004 Outdoor Season                     ,9th Grade,M,289.0,M,59.74
472,6834,2006 Outdoor Season                     ,11th Grade,M,299.0,M,55.04
473,6906,2004 Outdoor Season                     ,12th Grade,M,274.33,M,52.39
474,6933,2005 Outdoor Season                     ,10th Grade,M,298.3,M,64.94
475,6933,2006 Outdoor Season                     ,11th Grade,M,278.0,M,59.6
476,6935,2006 Outdoor Season                     ,12th Grade,M,311.5,M,66.8
477,6948,2004 Outdoor Season                     ,9th Grade,M,368.0,M,64.74
478,6951,2005 Outdoor Season                     ,11th Grade,M,271.0,M,54.44
479,6979,2004 Outdoor Season                     ,9th Grade,M,322.1,M,68.14
480,6988,2007 Outdoor Season                     ,12th Grade,M,279.3,M,53.14
481,7033,2005 Outdoor Season                     ,10th Grade,M,313.8,M,56.74
482,7039,2005 Outdoor Season                     ,11th Grade,M,305.7,M,60.04
483,7040,2004 Outdoor Season                     ,12th Grade,M,265.5,M,52.51
484,7051,2004 Outdoor Season                     ,12th Grade,M,273.6,M,53.11
485,7064,2005 Outdoor Season                     ,11th Grade,M,308.6,M,63.44
486,7071,2005 Outdoor Season                     ,10th Grade,M,313.2,M,58.25
487,7078,2005 Outdoor Season                     ,11th Grade,M,341.5,M,59.84
488,7083,2006 Outdoor Season                     ,12th Grade,M,257.82,M,59.33
489,7162,2006 Outdoor Season                     ,12th Grade,M,397.0,M,64.94
490,7165,2005 Outdoor Season                     ,12th Grade,M,282.3,M,56.94
491,7274,2006 Outdoor Season                     ,12th Grade,M,270.68,M,58.19
492,7334,2001 Outdoor  Season                     ,9th Grade,M,267.6,M,52.0
493,7334,2003 Outdoor  Season                     ,11th Grade,M,256.4,M,51.4
494,7334,2004 Outdoor Season                     ,12th Grade,M,244.6,M,50.6
495,7365,2006 Outdoor Season                     ,11th Grade,M,283.17,M,57.04
496,7397,2006 Outdoor Season                     ,12th Grade,M,310.0,M,55.12
498,7416,2004 Outdoor Season                     ,12th Grade,M,264.1,M,55.92
499,7420,2004 Outdoor Season                     ,10th Grade,M,295.5,M,61.64
500,7420,2005 Outdoor Season                     ,11th Grade,M,280.0,M,60.94
501,7420,2006 Outdoor Season                     ,12th Grade,M,277.0,M,61.24
502,7472,2007 Outdoor Season                     ,11th Grade,M,270.2,M,54.0
503,7476,2004 Outdoor Season                     ,9th Grade,M,264.3,M,58.04
504,7476,2005 Outdoor Season                     ,10th Grade,M,251.39,M,54.94
505,7477,2005 Outdoor Season                     ,10th Grade,M,268.33,M,57.14
506,7477,2006 Outdoor Season                     ,11th Grade,M,257.0,M,54.0
507,7477,2007 Outdoor Season                     ,12th Grade,M,251.4,M,55.0
508,7478,2005 Outdoor Season                     ,9th Grade,M,294.0,M,61.54
509,7478,2006 Outdoor Season                     ,10th Grade,M,287.7,M,59.0
510,7479,2005 Outdoor Season                     ,12th Grade,M,273.84,M,51.94
511,7502,2004 Outdoor Season                     ,11th Grade,M,294.9,M,57.1
512,7517,2004 Outdoor Season                     ,11th Grade,M,330.0,M,67.14
513,7548,2007 Outdoor Season                     ,12th Grade,M,254.23,M,55.0
514,7608,2004 Outdoor Season                     ,11th Grade,M,358.0,M,62.8
515,7677,2005 Outdoor Season                     ,11th Grade,M,358.1,M,63.24
516,7679,2004 Outdoor Season                     ,12th Grade,M,258.7,M,54.94
517,7842,2004 Outdoor Season                     ,9th Grade,M,351.42,M,57.78
518,7848,2004 Outdoor Season                     ,10th Grade,M,303.0,M,60.99
519,8013,2004 Outdoor Season                     ,10th Grade,M,346.0,M,64.44
520,8048,2004 Outdoor Season                     ,11th Grade,M,294.6,M,62.1
521,8082,2006 Outdoor Season                     ,11th Grade,M,331.7,M,61.54
522,8091,2005 Outdoor Season                     ,11th Grade,M,288.3,M,57.5
523,8145,2005 Outdoor Season                     ,10th Grade,M,270.37,M,55.41
524,8145,2006 Outdoor Season                     ,11th Grade,M,285.8,M,55.24
525,8160,2004 Outdoor Season                     ,12th Grade,M,304.0,M,55.34
526,8173,2004 Outdoor Season                     ,12th Grade,M,275.0,M,55.44
527,8181,2004 Outdoor Season                     ,12th Grade,M,242.2,M,55.18
528,8201,2006 Outdoor Season                     ,10th Grade,M,319.0,M,61.2
529,8206,2007 Outdoor Season                     ,9th Grade,M,262.1,M,58.04
530,8206,2008 Outdoor Season                     ,10th Grade,M,259.62,M,54.0
531,8206,2009 Outdoor Season                     ,11th Grade,M,269.9,M,51.8
532,8235,2005 Outdoor Season                     ,12th Grade,M,262.77,M,57.01
533,8243,2005 Outdoor Season                     ,12th Grade,M,285.76,M,56.59
534,8244,2004 Outdoor Season                     ,11th Grade,M,268.5,M,50.83
535,8244,2005 Outdoor Season                     ,12th Grade,M,282.5,M,49.71
536,8325,2005 Outdoor Season                     ,11th Grade,M,306.4,M,60.4
537,8329,2006 Outdoor Season                     ,11th Grade,M,286.0,M,51.11
538,8423,2006 Outdoor Season                     ,12th Grade,M,257.1,M,54.2
539,8432,2005 Outdoor Season                     ,11th Grade,M,269.4,M,55.74
540,8432,2006 Outdoor Season                     ,12th Grade,M,256.5,M,56.2
541,8459,2004 Outdoor Season                     ,9th Grade,M,303.3,M,56.84
542,8459,2005 Outdoor Season                     ,10th Grade,M,284.2,M,53.6
543,8459,2007 Outdoor Season                     ,12th Grade,M,296.1,M,52.46
544,8480,2004 Outdoor Season                     ,9th Grade,M,307.0,M,57.7
545,8554,2004 Outdoor Season                     ,10th Grade,M,306.8,M,55.34
546,8604,2005 Outdoor Season                     ,10th Grade,M,260.5,M,57.64
547,8669,2004 Outdoor Season                     ,10th Grade,M,321.0,M,60.84
548,8678,2005 Outdoor Season                     ,12th Grade,M,279.6,M,60.34
549,8807,2004 Outdoor Season                     ,12th Grade,M,308.5,M,61.03
550,8843,2004 Outdoor Season                     ,11th Grade,M,272.8,M,55.84
551,8892,2005 Outdoor Season                     ,12th Grade,M,275.0,M,62.49
552,8903,2004 Outdoor Season                     ,12th Grade,M,310.1,M,61.04
553,8928,2004 Outdoor Season                     ,12th Grade,M,239.0,M,51.52
555,9012,2005 Outdoor Season                     ,11th Grade,M,256.13,M,52.83
556,9085,2004 Outdoor Season                     ,9th Grade,M,245.33,M,62.57
557,9085,2006 Outdoor Season                     ,11th Grade,M,216.0,M,52.06
558,9085,2007 Outdoor Season                     ,12th Grade,M,207.64,M,50.61
559,9116,2006 Outdoor Season                     ,12th Grade,M,257.89,M,49.3
560,9205,2006 Outdoor Season                     ,12th Grade,M,270.4,M,55.44
561,9301,2004 Outdoor Season                     ,12th Grade,M,252.17,M,55.18
562,9305,2004 Outdoor Season                     ,11th Grade,M,262.1,M,53.94
563,9305,2005 Outdoor Season                     ,12th Grade,M,263.0,M,54.35
564,9362,2006 Outdoor Season                     ,12th Grade,M,240.05,M,53.9
565,9420,2005 Outdoor Season                     ,12th Grade,M,274.64,M,54.14
566,9435,2007 Outdoor Season                     ,12th Grade,M,315.93,M,59.74
567,9436,2004 Outdoor Season                     ,11th Grade,M,263.37,M,53.94
568,9436,2005 Outdoor Season                     ,12th Grade,M,275.5,M,56.94
569,9437,2004 Outdoor Season                     ,10th Grade,M,276.91,M,54.44
570,9439,2004 Outdoor Season                     ,11th Grade,M,263.4,M,58.14
571,9440,2004 Outdoor Season                     ,10th Grade,M,270.97,M,57.44
572,9458,2004 Outdoor Season                     ,11th Grade,M,329.2,M,62.74
573,9458,2005 Outdoor Season                     ,12th Grade,M,320.0,M,58.94
574,9603,2004 Outdoor Season                     ,12th Grade,M,262.2,M,56.44
575,9614,2004 Outdoor Season                     ,10th Grade,M,283.5,M,55.44
576,9615,2004 Outdoor Season                     ,11th Grade,M,315.3,M,59.44
577,9620,2004 Outdoor Season                     ,11th Grade,M,299.7,M,60.44
578,9624,2004 Outdoor Season                     ,9th Grade,M,332.1,M,74.04
579,9647,2006 Outdoor Season                     ,12th Grade,M,308.0,M,59.74
580,9771,2004 Outdoor Season                     ,11th Grade,M,256.4,M,53.54
581,9771,2005 Outdoor Season                     ,12th Grade,M,249.72,M,56.24
582,9775,2004 Outdoor Season                     ,12th Grade,M,309.7,M,53.7
583,9859,2007 Outdoor Season                     ,12th Grade,M,242.41,M,51.15
584,9926,2004 Outdoor Season                     ,10th Grade,M,246.28,M,54.14
585,9926,2005 Outdoor Season                     ,11th Grade,M,262.6,M,52.84
586,9926,2006 Outdoor Season                     ,12th Grade,M,264.1,M,49.58
587,9927,2005 Outdoor Season                     ,12th Grade,M,271.4,M,57.14
588,9930,2004 Outdoor Season                     ,12th Grade,M,264.6,M,52.54
589,9932,2005 Outdoor Season                     ,12th Grade,M,251.69,M,54.64
590,9937,2006 Outdoor Season                     ,12th Grade,M,252.68,M,56.32
591,9958,2006 Outdoor Season                     ,11th Grade,M,255.28,M,55.4
592,9958,2007 Outdoor Season                     ,12th Grade,M,254.41,M,52.1
593,9959,2006 Outdoor Season                     ,11th Grade,M,260.1,M,55.4
594,9959,2007 Outdoor Season                     ,12th Grade,M,259.2,M,54.4
595,9968,2006 Outdoor Season                     ,11th Grade,M,270.2,M,59.8
596,9981,2005 Outdoor Season                     ,10th Grade,M,254.51,M,54.98
597,9981,2006 Outdoor Season                     ,11th Grade,M,249.0,M,53.6
598,9981,2007 Outdoor Season                     ,12th Grade,M,253.4,M,54.5
599,9989,2006 Outdoor Season                     ,12th Grade,M,294.69,M,67.0
600,10038,2004 Outdoor Season                     ,12th Grade,M,276.85,M,56.59
601,10066,2004 Outdoor Season                     ,11th Grade,M,317.0,M,61.15
602,10078,2006 Outdoor Season                     ,12th Grade,M,304.0,M,58.04
603,10184,2005 Outdoor Season                     ,10th Grade,M,260.09,M,57.64
604,10184,2007 Outdoor Season                     ,12th Grade,M,248.13,M,54.93
605,10185,2005 Outdoor Season                     ,12th Grade,M,288.7,M,63.74
606,10209,2006 Outdoor Season                     ,12th Grade,M,264.16,M,58.24
607,10236,2005 Outdoor Season                     ,10th Grade,M,275.05,M,59.62
608,10236,2006 Outdoor Season                     ,11th Grade,M,273.6,M,55.76
609,10282,2007 Outdoor Season                     ,12th Grade,M,269.57,M,52.65
610,10309,2005 Outdoor Season                     ,10th Grade,M,311.0,M,76.14
611,10320,2004 Outdoor Season                     ,11th Grade,M,265.5,M,52.24
612,10320,2005 Outdoor Season                     ,12th Grade,M,260.0,M,52.34
613,10354,2004 Outdoor Season                     ,9th Grade,M,296.8,M,61.61
614,10395,2005 Outdoor Season                     ,12th Grade,M,292.0,M,59.34
615,10450,2004 Outdoor Season                     ,10th Grade,M,349.8,M,60.74
616,10619,2005 Outdoor Season                     ,12th Grade,M,410.7,M,59.54
617,10795,2004 Outdoor Season                     ,9th Grade,M,344.6,M,62.32
618,10814,2005 Outdoor Season                     ,9th Grade,M,249.53,M,52.74
619,10814,2006 Outdoor Season                     ,10th Grade,M,240.26,M,50.0
620,10814,2007 Outdoor Season                     ,11th Grade,M,243.0,M,50.5
621,10814,2008 Outdoor Season                     ,12th Grade,M,234.74,M,50.2
622,10822,2005 Outdoor Season                     ,10th Grade,M,294.75,M,59.64
623,10830,2007 Outdoor Season                     ,11th Grade,M,320.2,M,67.44
624,10831,2005 Outdoor Season                     ,9th Grade,M,359.0,M,62.34
625,10831,2006 Outdoor Season                     ,10th Grade,M,334.4,M,59.0
626,10831,2007 Outdoor Season                     ,11th Grade,M,323.3,M,54.94
627,10834,2005 Outdoor Season                     ,11th Grade,M,311.0,M,69.94
628,10835,2005 Outdoor Season                     ,11th Grade,M,359.4,M,58.25
629,10835,2006 Outdoor Season                     ,12th Grade,M,348.4,M,63.34
630,10840,2005 Outdoor Season                     ,12th Grade,M,274.99,M,61.04
631,10876,2007 Outdoor Season                     ,11th Grade,M,277.55,M,61.48
632,10900,2005 Outdoor Season                     ,12th Grade,M,233.03,M,63.29
