,ID Number,Gender,Grade Level,Season,400 Meters,800 Meters,1500 Meters,1600 Meters
23033,11222,M,12th Grade,2008 Outdoor Season                     ,52.70,,,
23034,11222,M,12th Grade,2008 Outdoor Season                     ,51.27,,,
23035,11222,M,12th Grade,2008 Outdoor Season                     ,51.17,,,
23036,11222,M,12th Grade,2008 Outdoor Season                     ,51.57,,,
23037,11222,M,11th Grade,2007 Outdoor Season                     ,53.74,,,
23038,11222,M,11th Grade,2007 Outdoor Season                     ,53.74c,,,
23039,11222,M,10th Grade,2006 Outdoor Season                     ,55.14c,,,
23040,11223,M,9th Grade,2005 Outdoor Season                     ,56.94c,,,
23041,11227,M,11th Grade,2005 Outdoor Season                     ,53.94c,,,
23042,11227,M,11th Grade,2005 Outdoor Season                     ,55.33,,,
23043,11227,M,11th Grade,2005 Outdoor Season                     ,54.14c,,,
23044,11227,M,11th Grade,2005 Outdoor Season                     ,53.14c,,,
23045,11227,M,11th Grade,2005 Outdoor Season                     ,53.92,,,
23046,11227,M,11th Grade,2005 Outdoor Season                     ,53.83,,,
23047,11227,M,11th Grade,2005 Outdoor Season                     ,54.54c,,,
23048,11227,M,11th Grade,2005 Outdoor Season                     ,,2:13.5h,,
23049,11227,M,11th Grade,2005 Outdoor Season                     ,,2:09.79,,
23050,11227,M,11th Grade,2005 Outdoor Season                     ,,2:05.7h,,
23051,11227,M,11th Grade,2005 Outdoor Season                     ,,2:06.37,,
23052,11227,M,11th Grade,2005 Outdoor Season                     ,,2:11.51,,
23053,11229,M,11th Grade,2005 Outdoor Season                     ,,,5:06.5h,
23054,11229,M,11th Grade,2005 Outdoor Season                     ,,,6:23.0h,
23055,11229,M,11th Grade,2005 Outdoor Season                     ,,,5:01.2h,
23056,11229,M,11th Grade,2005 Outdoor Season                     ,,,5:24.1h,
23057,11237,M,10th Grade,2006 Outdoor Season                     ,1:00.44c,,,
23058,11237,M,10th Grade,2006 Outdoor Season                     ,58.04c,,,
23059,11237,M,10th Grade,2006 Outdoor Season                     ,59.74c,,,
23060,11237,M,10th Grade,2006 Outdoor Season                     ,57.85,,,
23061,11237,M,10th Grade,2006 Outdoor Season                     ,1:00.14c,,,
23062,11237,M,10th Grade,2006 Outdoor Season                     ,59.54c,,,
23063,11237,M,10th Grade,2006 Outdoor Season                     ,1:00.04c,,,
23064,11237,M,9th Grade,2005 Outdoor Season                     ,,2:41.1h,,
23065,11241,M,9th Grade,2005 Outdoor Season                     ,57.14,,,
23066,11250,M,10th Grade,2006 Outdoor Season                     ,57.94c,,,
23067,11250,M,10th Grade,2006 Outdoor Season                     ,SCR,,,
23068,11250,M,10th Grade,2006 Outdoor Season                     ,58.40,,,
23069,11250,M,10th Grade,2006 Outdoor Season                     ,57.99,,,
23070,11250,M,10th Grade,2006 Outdoor Season                     ,56.94c,,,
23071,11250,M,10th Grade,2006 Outdoor Season                     ,55.94c,,,
23072,11250,M,10th Grade,2006 Outdoor Season                     ,56.24c,,,
23073,11250,M,10th Grade,2006 Outdoor Season                     ,56.09,,,
23074,11250,M,10th Grade,2006 Outdoor Season                     ,57.22,,,
23075,11250,M,10th Grade,2006 Outdoor Season                     ,,,4:46.50,
23076,11257,M,9th Grade,2005 Outdoor Season                     ,1:00.04c,,,
23077,11258,M,9th Grade,2005 Outdoor Season                     ,1:02.84c,,,
23078,11264,M,9th Grade,2005 Outdoor Season                     ,1:06.55,,,
23079,11264,M,9th Grade,2005 Outdoor Season                     ,,2:36.9h,,
23080,11264,M,9th Grade,2005 Outdoor Season                     ,,2:45.03,,
23081,11264,M,9th Grade,2005 Outdoor Season                     ,,,5:24.3h,
23082,11264,M,9th Grade,2005 Outdoor Season                     ,,,5:22.7h,
23083,11264,M,9th Grade,2005 Outdoor Season                     ,,,5:39.97,
23084,11264,M,9th Grade,2005 Outdoor Season                     ,,,5:19.28,
23085,11266,M,12th Grade,2008 Outdoor Season                     ,53.24c,,,
23086,11266,M,12th Grade,2008 Outdoor Season                     ,51.42,,,
23087,11266,M,12th Grade,2008 Outdoor Season                     ,51.59,,,
23088,11266,M,12th Grade,2008 Outdoor Season                     ,50.80,,,
23089,11266,M,12th Grade,2008 Outdoor Season                     ,51.34,,,
23090,11266,M,12th Grade,2008 Outdoor Season                     ,50.69,,,
23091,11266,M,11th Grade,2007 Outdoor Season                     ,52.32,,,
23092,11266,M,11th Grade,2007 Outdoor Season                     ,50.58,,,
23093,11266,M,11th Grade,2007 Outdoor Season                     ,51.38,,,
23094,11266,M,11th Grade,2007 Outdoor Season                     ,50.07,,,
23095,11266,M,11th Grade,2007 Outdoor Season                     ,50.58,,,
23096,11266,M,11th Grade,2007 Outdoor Season                     ,51.15,,,
23097,11266,M,11th Grade,2007 Outdoor Season                     ,49.85,,,
23098,11266,M,11th Grade,2007 Outdoor Season                     ,50.84,,,
23099,11266,M,11th Grade,2007 Outdoor Season                     ,50.79,,,
23100,11266,M,11th Grade,2007 Indoor Season                     ,51.45,,,
23101,11266,M,11th Grade,2007 Indoor Season                     ,51.69,,,
23102,11266,M,10th Grade,2006 Outdoor Season                     ,50.97,,,
23103,11266,M,10th Grade,2006 Outdoor Season                     ,53.54c,,,
23104,11266,M,10th Grade,2006 Outdoor Season                     ,51.16,,,
23105,11266,M,10th Grade,2006 Outdoor Season                     ,51.29,,,
23106,11266,M,10th Grade,2006 Outdoor Season                     ,51.31,,,
23107,11266,M,10th Grade,2006 Outdoor Season                     ,51.81,,,
23108,11266,M,10th Grade,2006 Outdoor Season                     ,,2:12.8h,,
23109,11266,M,10th Grade,2006 Outdoor Season                     ,,2:13.0h,,
23110,11266,M,9th Grade,2005 Outdoor Season                     ,52.09,,,
23111,11266,M,9th Grade,2005 Outdoor Season                     ,52.17,,,
23112,11305,M,9th Grade,2005 Outdoor Season                     ,1:06.04c,,,
23113,11305,M,9th Grade,2005 Outdoor Season                     ,1:08.04c,,,
23114,11306,M,11th Grade,2007 Outdoor Season                     ,53.94c,,,
23115,11306,M,11th Grade,2007 Outdoor Season                     ,52.94,,,
23116,11306,M,11th Grade,2007 Outdoor Season                     ,54.14c,,,
23117,11306,M,11th Grade,2007 Outdoor Season                     ,53.84c,,,
23118,11306,M,10th Grade,2006 Outdoor Season                     ,57.34c,,,
23119,11306,M,10th Grade,2006 Outdoor Season                     ,56.87,,,
23120,11306,M,10th Grade,2006 Outdoor Season                     ,53.74c,,,
23121,11306,M,10th Grade,2006 Outdoor Season                     ,53.31,,,
23122,11306,M,10th Grade,2006 Outdoor Season                     ,52.84,,,
23123,11306,M,9th Grade,2005 Outdoor Season                     ,57.17,,,
23124,11306,M,9th Grade,2005 Outdoor Season                     ,59.24c,,,
23125,11320,M,10th Grade,2006 Outdoor Season                     ,,2:24.50,,
23126,11320,M,10th Grade,2006 Outdoor Season                     ,,2:20.56,,
23127,11320,M,10th Grade,2006 Outdoor Season                     ,,,5:21.8h,
23128,11320,M,10th Grade,2006 Outdoor Season                     ,,,5:01.17,
23129,11320,M,10th Grade,2006 Outdoor Season                     ,,,4:55.33,
23130,11320,M,10th Grade,2006 Outdoor Season                     ,,,4:45.61,
23131,11320,M,9th Grade,2005 Outdoor Season                     ,,2:28.57,,
23132,11320,M,9th Grade,2005 Outdoor Season                     ,,2:25.7h,,
23133,11320,M,9th Grade,2005 Outdoor Season                     ,,2:27.5h,,
23134,11320,M,9th Grade,2005 Outdoor Season                     ,,,5:31.02,
23135,11320,M,9th Grade,2005 Outdoor Season                     ,,,5:19.40,
23136,11320,M,9th Grade,2005 Outdoor Season                     ,,,4:59.6h,
23137,11322,M,9th Grade,2005 Outdoor Season                     ,,2:36.13,,
23138,11322,M,9th Grade,2005 Outdoor Season                     ,,2:40.8h,,
23139,11322,M,9th Grade,2005 Outdoor Season                     ,,,5:36.39,
23140,11323,M,11th Grade,2005 Outdoor Season                     ,,2:34.09,,
23141,11323,M,11th Grade,2005 Outdoor Season                     ,,2:31.5h,,
23142,11323,M,11th Grade,2005 Outdoor Season                     ,,2:34.2h,,
23143,11323,M,11th Grade,2005 Outdoor Season                     ,,,5:32.7h,
23144,11323,M,11th Grade,2005 Outdoor Season                     ,,,5:26.72,
23145,11323,M,11th Grade,2005 Outdoor Season                     ,,,5:28.0h,
23146,11323,M,11th Grade,2005 Outdoor Season                     ,,,5:22.1h,
23147,11325,M,11th Grade,2007 Outdoor Season                     ,57.34,,,
23148,11325,M,11th Grade,2007 Outdoor Season                     ,56.69,,,
23149,11325,M,11th Grade,2007 Outdoor Season                     ,56.54c,,,
23150,11325,M,11th Grade,2007 Outdoor Season                     ,56.69,,,
23151,11325,M,11th Grade,2007 Outdoor Season                     ,57.4h,,,
23152,11325,M,10th Grade,2006 Outdoor Season                     ,1:00.25,,,
23153,11325,M,10th Grade,2006 Outdoor Season                     ,59.60,,,
23154,11325,M,10th Grade,2006 Outdoor Season                     ,58.99,,,
23155,11325,M,10th Grade,2006 Outdoor Season                     ,58.90,,,
23156,11325,M,10th Grade,2006 Outdoor Season                     ,59.00,,,
23157,11325,M,10th Grade,2006 Outdoor Season                     ,59.11,,,
23158,11325,M,9th Grade,2005 Outdoor Season                     ,1:00.90,,,
23159,11325,M,9th Grade,2005 Outdoor Season                     ,1:01.76,,,
23160,11325,M,9th Grade,2005 Outdoor Season                     ,1:01.28,,,
23161,11325,M,9th Grade,2005 Outdoor Season                     ,1:00.94c,,,
23162,11325,M,9th Grade,2005 Outdoor Season                     ,1:01.24c,,,
23163,11327,M,12th Grade,2007 Outdoor Season                     ,,2:22.8h,,
23164,11329,M,12th Grade,2008 Outdoor Season                     ,1:00.12,,,
23165,11329,M,12th Grade,2008 Outdoor Season                     ,57.6h,,,
23166,11329,M,11th Grade,2007 Outdoor Season                     ,1:03.04c,,,
23167,11329,M,9th Grade,2005 Outdoor Season                     ,59.64,,,
23168,11329,M,9th Grade,2005 Outdoor Season                     ,59.14c,,,
23169,11332,M,10th Grade,2006 Outdoor Season                     ,,2:23.00,,
23170,11332,M,10th Grade,2006 Outdoor Season                     ,,2:20.49,,
23171,11332,M,10th Grade,2006 Outdoor Season                     ,,2:22.92,,
23172,11332,M,10th Grade,2006 Outdoor Season                     ,,2:22.16,,
23173,11332,M,10th Grade,2006 Outdoor Season                     ,,2:17.99,,
23174,11332,M,10th Grade,2006 Outdoor Season                     ,,,5:29.3h,
23175,11332,M,10th Grade,2006 Outdoor Season                     ,,,5:04.58,
23176,11332,M,10th Grade,2006 Outdoor Season                     ,,,4:56.99,
23177,11332,M,9th Grade,2005 Outdoor Season                     ,,2:33.15,,
23178,11332,M,9th Grade,2005 Outdoor Season                     ,,2:36.67,,
23179,11332,M,9th Grade,2005 Outdoor Season                     ,,2:34.0h,,
23180,11332,M,9th Grade,2005 Outdoor Season                     ,,2:32.2h,,
23181,11332,M,9th Grade,2005 Outdoor Season                     ,,,5:32.79,
23182,11332,M,9th Grade,2005 Outdoor Season                     ,,,5:12.2h,
23183,11334,M,9th Grade,2005 Outdoor Season                     ,,2:42.19,,
23184,11334,M,9th Grade,2005 Outdoor Season                     ,,,5:14.92,
23185,11334,M,9th Grade,2005 Outdoor Season                     ,,,5:15.5h,
23186,11334,M,9th Grade,2005 Outdoor Season                     ,,,5:09.9h,
23187,11336,M,12th Grade,2008 Outdoor Season                     ,56.34c,,,
23188,11336,M,12th Grade,2008 Outdoor Season                     ,55.5h,,,
23189,11336,M,12th Grade,2008 Outdoor Season                     ,55.9h,,,
23190,11336,M,10th Grade,2006 Outdoor Season                     ,57.07,,,
23191,11336,M,10th Grade,2006 Outdoor Season                     ,56.05,,,
23192,11336,M,10th Grade,2006 Outdoor Season                     ,56.44,,,
23193,11336,M,9th Grade,2005 Outdoor Season                     ,57.19,,,
23194,11336,M,9th Grade,2005 Outdoor Season                     ,56.64c,,,
23195,11336,M,9th Grade,2005 Outdoor Season                     ,57.44c,,,
23196,11336,M,9th Grade,2005 Outdoor Season                     ,,2:17.81,,
23197,11336,M,9th Grade,2005 Outdoor Season                     ,,2:12.40,,
23198,11336,M,9th Grade,2005 Outdoor Season                     ,,2:13.14,,
23199,11336,M,9th Grade,2005 Outdoor Season                     ,,2:09.97,,
23200,11336,M,9th Grade,2005 Outdoor Season                     ,,2:08.5h,,
23201,11336,M,9th Grade,2005 Outdoor Season                     ,,,4:44.13,
23202,11341,M,9th Grade,2005 Outdoor Season                     ,,2:51.1h,,
23203,11341,M,9th Grade,2005 Outdoor Season                     ,,2:51.67,,
23204,11341,M,9th Grade,2005 Outdoor Season                     ,,2:54.5h,,
23205,11341,M,9th Grade,2005 Outdoor Season                     ,,,6:20.84,
23206,11341,M,9th Grade,2005 Outdoor Season                     ,,,5:51.0h,
23207,11341,M,9th Grade,2005 Outdoor Season                     ,,,5:45.2h,
23208,11362,M,12th Grade,2007 Outdoor Season                     ,NT,,,
23209,11362,M,12th Grade,2007 Outdoor Season                     ,,2:13.52,,
23210,11362,M,12th Grade,2007 Outdoor Season                     ,,2:10.35,,
23211,11362,M,12th Grade,2007 Outdoor Season                     ,,2:15.59,,
23212,11362,M,12th Grade,2007 Outdoor Season                     ,,2:15.59,,
23213,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:32.2h,
23214,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:38.0h,
23215,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:35.42,
23216,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:34.14,
23217,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:30.7h,
23218,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:28.8h,
23219,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:36.49,
23220,11362,M,12th Grade,2007 Outdoor Season                     ,,,4:35.48,
23221,11362,M,11th Grade,2006 Outdoor Season                     ,,2:14.9h,,
23222,11362,M,11th Grade,2006 Outdoor Season                     ,,2:12.5h,,
23223,11362,M,11th Grade,2006 Outdoor Season                     ,,,4:38.1h,
23224,11362,M,11th Grade,2006 Outdoor Season                     ,,,4:43.3h,
23225,11362,M,11th Grade,2006 Outdoor Season                     ,,,4:43.9h,
23226,11362,M,11th Grade,2006 Outdoor Season                     ,,,4:41.4h,
23227,11362,M,11th Grade,2006 Outdoor Season                     ,,,4:36.6h,
23228,11362,M,11th Grade,2006 Outdoor Season                     ,,,4:28.54,
23229,11362,M,10th Grade,2005 Outdoor Season                     ,,2:16.9h,,
23230,11362,M,10th Grade,2005 Outdoor Season                     ,,2:11.9h,,
23231,11362,M,10th Grade,2005 Outdoor Season                     ,,,4:46.7h,
23232,11362,M,10th Grade,2005 Outdoor Season                     ,,,4:35.6h,
23233,11362,M,10th Grade,2005 Outdoor Season                     ,,,4:41.0h,
23234,11362,M,10th Grade,2005 Outdoor Season                     ,,,4:38.24,
23235,11362,M,10th Grade,2005 Outdoor Season                     ,,,4:38.66,
23236,11362,M,10th Grade,2005 Outdoor Season                     ,,,4:29.42,
23237,11363,M,12th Grade,2006 Outdoor Season                     ,,2:05.52,,
23238,11363,M,12th Grade,2006 Outdoor Season                     ,,,4:28.8h,
23239,11363,M,12th Grade,2006 Outdoor Season                     ,,,4:30.1h,
