ID Number,Gender,Grade Level,Season,400 Meters
17345,M,11th Grade,2007 Outdoor Season                     ,55.94
17345,M,11th Grade,2007 Outdoor Season                     ,55.09
17345,M,11th Grade,2007 Outdoor Season                     ,54.98
17345,M,10th Grade,2006 Outdoor Season                     ,57.84
17345,M,10th Grade,2006 Outdoor Season                     ,57.44
17345,M,10th Grade,2006 Outdoor Season                     ,56.74
17345,M,9th Grade,2005 Outdoor Season                     ,58.54
17351,M,12th Grade,2007 Outdoor Season                     ,51.24
17372,M,12th Grade,2005 Outdoor Season                     ,55.64
17385,M,12th Grade,2005 Outdoor Season                     ,56.14
17385,M,12th Grade,2005 Outdoor Season                     ,56.14
17385,M,12th Grade,2005 Outdoor Season                     ,55.7
17385,M,12th Grade,2005 Outdoor Season                     ,54.06
17385,M,12th Grade,2005 Outdoor Season                     ,54.67
17386,M,11th Grade,2005 Outdoor Season                     ,56.94
17386,M,11th Grade,2005 Outdoor Season                     ,56.09
17386,M,11th Grade,2005 Outdoor Season                     ,56.34
17386,M,11th Grade,2005 Outdoor Season                     ,56.34
17386,M,11th Grade,2005 Outdoor Season                     ,54.84
17386,M,11th Grade,2005 Outdoor Season                     ,56.44
17386,M,11th Grade,2005 Outdoor Season                     ,55.04
17387,M,12th Grade,2005 Outdoor Season                     ,58.74
17387,M,12th Grade,2005 Outdoor Season                     ,58.14
17387,M,12th Grade,2005 Outdoor Season                     ,57.97
17387,M,12th Grade,2005 Outdoor Season                     ,57.24
17387,M,12th Grade,2005 Outdoor Season                     ,56.84
17387,M,12th Grade,2005 Outdoor Season                     ,56.84
17388,M,12th Grade,2007 Outdoor Season                     ,50.81
17388,M,12th Grade,2007 Outdoor Season                     ,51.13
17388,M,12th Grade,2007 Outdoor Season                     ,50.99
17388,M,11th Grade,2006 Outdoor Season                     ,54.34
17388,M,11th Grade,2006 Outdoor Season                     ,52.7
17388,M,10th Grade,2005 Outdoor Season                     ,56.54
17388,M,10th Grade,2005 Outdoor Season                     ,53.34
17388,M,10th Grade,2005 Outdoor Season                     ,53.97
17388,M,10th Grade,2005 Outdoor Season                     ,52.8
17389,M,9th Grade,2005 Outdoor Season                     ,57.3
17389,M,9th Grade,2005 Outdoor Season                     ,54.9
17404,M,12th Grade,2005 Outdoor Season                     ,57.04
17404,M,12th Grade,2005 Outdoor Season                     ,55.44
17404,M,12th Grade,2005 Outdoor Season                     ,54.84
17404,M,12th Grade,2005 Outdoor Season                     ,54.64
17404,M,12th Grade,2005 Outdoor Season                     ,54.54
17404,M,12th Grade,2005 Outdoor Season                     ,54.32
17407,M,10th Grade,2006 Outdoor Season                     ,63.86
17408,M,9th Grade,2005 Outdoor Season                     ,60.04
17417,M,11th Grade,2007 Outdoor Season                     ,57.54
17417,M,11th Grade,2007 Outdoor Season                     ,59.44
17424,M,10th Grade,2006 Outdoor Season                     ,55.75
17424,M,9th Grade,2005 Outdoor Season                     ,58.84
17424,M,9th Grade,2005 Outdoor Season                     ,60.84
17424,M,9th Grade,2005 Outdoor Season                     ,60.94
17424,M,9th Grade,2005 Outdoor Season                     ,59.69
17430,M,11th Grade,2006 Outdoor Season                     ,56.42
17430,M,11th Grade,2006 Outdoor Season                     ,55.54
17430,M,11th Grade,2006 Outdoor Season                     ,55.72
17430,M,11th Grade,2006 Outdoor Season                     ,56.44
17430,M,11th Grade,2006 Outdoor Season                     ,55.3
17430,M,11th Grade,2006 Outdoor Season                     ,55.35
17430,M,10th Grade,2005 Outdoor Season                     ,60.14
17430,M,10th Grade,2005 Outdoor Season                     ,59.04
17436,M,10th Grade,2005 Outdoor Season                     ,61.04
17436,M,10th Grade,2005 Outdoor Season                     ,57.41
17439,M,9th Grade,2005 Outdoor Season                     ,64.84
17439,M,9th Grade,2005 Outdoor Season                     ,64.84
17441,M,12th Grade,2008 Outdoor Season                     ,59.06
17441,M,12th Grade,2008 Outdoor Season                     ,58.0
17441,M,12th Grade,2008 Outdoor Season                     ,58.1
17443,M,11th Grade,2005 Outdoor Season                     ,58.64
17443,M,11th Grade,2005 Outdoor Season                     ,56.64
17443,M,11th Grade,2005 Outdoor Season                     ,56.74
17443,M,11th Grade,2005 Outdoor Season                     ,56.07
17443,M,11th Grade,2005 Outdoor Season                     ,54.74
17444,M,12th Grade,2006 Outdoor Season                     ,52.04
17444,M,12th Grade,2006 Outdoor Season                     ,50.15
17444,M,12th Grade,2006 Outdoor Season                     ,49.84
17444,M,12th Grade,2006 Outdoor Season                     ,50.2
17444,M,12th Grade,2006 Outdoor Season                     ,51.02
17444,M,12th Grade,2006 Outdoor Season                     ,50.79
17444,M,12th Grade,2006 Outdoor Season                     ,50.38
17444,M,12th Grade,2006 Outdoor Season                     ,52.12
17444,M,12th Grade,2006 Outdoor Season                     ,49.35
17444,M,12th Grade,2006 Outdoor Season                     ,49.94
17444,M,11th Grade,2005 Outdoor Season                     ,52.54
17444,M,11th Grade,2005 Outdoor Season                     ,52.84
17444,M,11th Grade,2005 Outdoor Season                     ,51.5
17444,M,11th Grade,2005 Outdoor Season                     ,51.34
17444,M,11th Grade,2005 Outdoor Season                     ,51.44
17444,M,11th Grade,2005 Outdoor Season                     ,51.47
17449,M,12th Grade,2008 Outdoor Season                     ,55.54
17449,M,12th Grade,2008 Outdoor Season                     ,56.23
17449,M,12th Grade,2008 Outdoor Season                     ,54.88
17449,M,12th Grade,2008 Outdoor Season                     ,54.88
17449,M,12th Grade,2008 Outdoor Season                     ,55.12
17449,M,11th Grade,2007 Outdoor Season                     ,56.11
17454,M,11th Grade,2007 Outdoor Season                     ,60.44
17454,M,11th Grade,2007 Outdoor Season                     ,63.5
17454,M,10th Grade,2006 Outdoor Season                     ,59.04
17454,M,10th Grade,2006 Outdoor Season                     ,58.84
17454,M,10th Grade,2006 Outdoor Season                     ,57.84
17454,M,9th Grade,2005 Outdoor Season                     ,63.64
17455,M,12th Grade,2005 Outdoor Season                     ,55.84
17456,M,11th Grade,2005 Outdoor Season                     ,58.04
17458,M,12th Grade,2008 Outdoor Season                     ,61.0
17458,M,12th Grade,2008 Outdoor Season                     ,61.8
17458,M,11th Grade,2007 Outdoor Season                     ,60.3
17458,M,9th Grade,2005 Outdoor Season                     ,66.74
17459,M,10th Grade,2005 Outdoor Season                     ,60.24
17460,M,12th Grade,2008 Outdoor Season                     ,57.74
17460,M,12th Grade,2008 Outdoor Season                     ,56.34
17460,M,12th Grade,2008 Outdoor Season                     ,58.1
17460,M,12th Grade,2008 Outdoor Season                     ,57.1
17460,M,12th Grade,2008 Outdoor Season                     ,56.9
17460,M,12th Grade,2008 Outdoor Season                     ,57.2
17460,M,12th Grade,2008 Outdoor Season                     ,56.2
17460,M,12th Grade,2008 Outdoor Season                     ,55.5
17460,M,12th Grade,2008 Outdoor Season                     ,55.1
17460,M,12th Grade,2008 Outdoor Season                     ,53.4
17460,M,11th Grade,2007 Outdoor Season                     ,58.0
17460,M,11th Grade,2007 Outdoor Season                     ,56.9
17460,M,11th Grade,2007 Outdoor Season                     ,57.7
17460,M,11th Grade,2007 Outdoor Season                     ,57.6
17460,M,11th Grade,2007 Outdoor Season                     ,56.5
17460,M,11th Grade,2007 Outdoor Season                     ,56.6
17460,M,11th Grade,2007 Outdoor Season                     ,54.0
17460,M,11th Grade,2007 Outdoor Season                     ,54.6
17461,M,12th Grade,2007 Outdoor Season                     ,55.64
17461,M,12th Grade,2007 Outdoor Season                     ,55.54
17461,M,12th Grade,2007 Outdoor Season                     ,55.46
17461,M,12th Grade,2007 Outdoor Season                     ,55.04
17461,M,12th Grade,2007 Outdoor Season                     ,54.5
17461,M,12th Grade,2007 Outdoor Season                     ,54.54
17461,M,12th Grade,2007 Outdoor Season                     ,54.74
17461,M,11th Grade,2006 Outdoor Season                     ,53.94
17461,M,11th Grade,2006 Outdoor Season                     ,53.65
17461,M,11th Grade,2006 Outdoor Season                     ,52.8
17461,M,11th Grade,2006 Outdoor Season                     ,54.65
17461,M,10th Grade,2005 Outdoor Season                     ,56.34
17461,M,10th Grade,2005 Outdoor Season                     ,55.17
17463,M,11th Grade,2005 Outdoor Season                     ,61.14
17463,M,11th Grade,2005 Outdoor Season                     ,57.72
17465,M,12th Grade,2005 Outdoor Season                     ,58.44
17469,M,9th Grade,2005 Outdoor Season                     ,65.0
17470,M,10th Grade,2006 Outdoor Season                     ,67.21
17470,M,10th Grade,2006 Outdoor Season                     ,65.94
17470,M,9th Grade,2005 Outdoor Season                     ,68.24
17500,M,10th Grade,2006 Outdoor Season                     ,60.62
17504,M,12th Grade,2006 Outdoor Season                     ,56.3
17504,M,11th Grade,2005 Outdoor Season                     ,57.44
17504,M,11th Grade,2005 Outdoor Season                     ,57.24
17504,M,11th Grade,2005 Outdoor Season                     ,55.63
17504,M,11th Grade,2005 Outdoor Season                     ,54.77
17515,M,12th Grade,2008 Outdoor Season                     ,55.54
17515,M,12th Grade,2008 Outdoor Season                     ,53.66
17515,M,12th Grade,2008 Outdoor Season                     ,54.27
17515,M,12th Grade,2008 Outdoor Season                     ,53.64
17515,M,12th Grade,2008 Outdoor Season                     ,53.74
17515,M,12th Grade,2008 Outdoor Season                     ,54.6
17515,M,12th Grade,2008 Outdoor Season                     ,55.5
17515,M,12th Grade,2008 Outdoor Season                     ,55.2
17515,M,12th Grade,2008 Outdoor Season                     ,55.3
17515,M,12th Grade,2008 Outdoor Season                     ,55.5
17515,M,12th Grade,2008 Outdoor Season                     ,53.2
17515,M,12th Grade,2008 Outdoor Season                     ,53.2
17515,M,12th Grade,2008 Outdoor Season                     ,52.8
17516,M,12th Grade,2008 Outdoor Season                     ,53.0
17516,M,12th Grade,2008 Outdoor Season                     ,52.5
17516,M,12th Grade,2008 Outdoor Season                     ,52.8
17516,M,12th Grade,2008 Outdoor Season                     ,51.8
17516,M,12th Grade,2008 Outdoor Season                     ,51.8
17516,M,12th Grade,2008 Outdoor Season                     ,52.0
17520,M,9th Grade,2005 Outdoor Season                     ,61.91
17529,M,12th Grade,2005 Outdoor Season                     ,57.24
17529,M,12th Grade,2005 Outdoor Season                     ,57.84
17529,M,12th Grade,2005 Outdoor Season                     ,57.14
17529,M,12th Grade,2005 Outdoor Season                     ,58.43
17531,M,9th Grade,2005 Outdoor Season                     ,66.3
17531,M,9th Grade,2005 Outdoor Season                     ,64.99
17533,M,12th Grade,2008 Outdoor Season                     ,55.44
17533,M,12th Grade,2008 Outdoor Season                     ,56.1
17533,M,12th Grade,2008 Outdoor Season                     ,55.9
17533,M,12th Grade,2008 Outdoor Season                     ,55.8
17533,M,12th Grade,2008 Outdoor Season                     ,56.9
17533,M,12th Grade,2008 Outdoor Season                     ,54.9
17533,M,12th Grade,2008 Outdoor Season                     ,55.2
17533,M,12th Grade,2008 Outdoor Season                     ,54.4
17533,M,12th Grade,2008 Outdoor Season                     ,53.7
17536,M,10th Grade,2005 Outdoor Season                     ,63.88
17537,M,12th Grade,2007 Outdoor Season                     ,51.74
17537,M,12th Grade,2007 Outdoor Season                     ,53.11
17537,M,12th Grade,2007 Outdoor Season                     ,54.63
17537,M,12th Grade,2007 Outdoor Season                     ,52.88
17537,M,12th Grade,2007 Outdoor Season                     ,52.48
17537,M,12th Grade,2007 Outdoor Season                     ,52.61
17537,M,12th Grade,2007 Outdoor Season                     ,51.4
17537,M,12th Grade,2007 Outdoor Season                     ,50.84
17537,M,12th Grade,2007 Outdoor Season                     ,51.09
17537,M,11th Grade,2006 Outdoor Season                     ,52.84
17537,M,11th Grade,2006 Outdoor Season                     ,53.84
17537,M,11th Grade,2006 Outdoor Season                     ,52.33
17537,M,11th Grade,2006 Outdoor Season                     ,51.39
17537,M,11th Grade,2006 Outdoor Season                     ,51.46
17537,M,11th Grade,2006 Outdoor Season                     ,51.16
17537,M,11th Grade,2006 Outdoor Season                     ,50.46
17537,M,11th Grade,2006 Outdoor Season                     ,50.25
17537,M,11th Grade,2006 Outdoor Season                     ,52.6
17537,M,11th Grade,2006 Outdoor Season                     ,50.1
17537,M,10th Grade,2005 Outdoor Season                     ,58.64
17566,M,12th Grade,2007 Outdoor Season                     ,62.32
17566,M,12th Grade,2007 Outdoor Season                     ,58.43
17566,M,11th Grade,2006 Outdoor Season                     ,56.49
17566,M,11th Grade,2006 Outdoor Season                     ,59.44
17566,M,10th Grade,2005 Outdoor Season                     ,58.14
17567,M,9th Grade,2005 Outdoor Season                     ,69.14
17569,M,9th Grade,2005 Outdoor Season                     ,59.84
17570,M,12th Grade,2008 Outdoor Season                     ,60.54
17570,M,12th Grade,2008 Outdoor Season                     ,58.64
17570,M,12th Grade,2008 Outdoor Season                     ,56.96
17570,M,12th Grade,2008 Outdoor Season                     ,58.24
17570,M,11th Grade,2007 Outdoor Season                     ,56.74
17570,M,11th Grade,2007 Outdoor Season                     ,57.82
17570,M,11th Grade,2007 Outdoor Season                     ,58.4
17572,M,10th Grade,2005 Outdoor Season                     ,61.14
17574,M,9th Grade,2005 Outdoor Season                     ,65.14
17575,M,10th Grade,2005 Outdoor Season                     ,64.04
17575,M,10th Grade,2005 Outdoor Season                     ,61.64
17575,M,10th Grade,2005 Outdoor Season                     ,61.14
17587,M,12th Grade,2006 Outdoor Season                     ,58.74
17587,M,12th Grade,2006 Outdoor Season                     ,57.69
17604,M,11th Grade,2007 Outdoor Season                     ,55.59
17662,M,12th Grade,2007 Outdoor Season                     ,54.47
17662,M,9th Grade,2004 Outdoor Season                     ,62.81
17705,M,11th Grade,2005 Outdoor Season                     ,58.84
17711,M,12th Grade,2008 Outdoor Season                     ,54.24
17711,M,12th Grade,2008 Outdoor Season                     ,52.94
17711,M,12th Grade,2008 Outdoor Season                     ,53.24
17711,M,12th Grade,2008 Outdoor Season                     ,53.64
17711,M,12th Grade,2008 Outdoor Season                     ,52.74
17711,M,12th Grade,2008 Outdoor Season                     ,52.84
17711,M,11th Grade,2007 Outdoor Season                     ,54.31
17711,M,11th Grade,2007 Outdoor Season                     ,54.64
17711,M,10th Grade,2006 Outdoor Season                     ,55.24
17711,M,9th Grade,2005 Outdoor Season                     ,57.04
17711,M,9th Grade,2005 Outdoor Season                     ,57.75
17727,M,12th Grade,2005 Outdoor Season                     ,53.64
17727,M,12th Grade,2005 Outdoor Season                     ,53.24
17727,M,12th Grade,2005 Outdoor Season                     ,54.04
17727,M,12th Grade,2005 Outdoor Season                     ,53.51
17727,M,12th Grade,2005 Outdoor Season                     ,53.24
17727,M,12th Grade,2005 Outdoor Season                     ,53.27
17736,M,12th Grade,2006 Outdoor Season                     ,55.74
17739,M,12th Grade,2007 Outdoor Season                     ,54.32
17739,M,12th Grade,2007 Outdoor Season                     ,54.54
17739,M,12th Grade,2007 Outdoor Season                     ,55.04
17743,M,12th Grade,2008 Outdoor Season                     ,55.54
17743,M,12th Grade,2008 Outdoor Season                     ,54.74
17747,M,12th Grade,2006 Outdoor Season                     ,52.24
17747,M,12th Grade,2006 Outdoor Season                     ,52.44
17747,M,12th Grade,2006 Outdoor Season                     ,52.34
17747,M,12th Grade,2006 Outdoor Season                     ,52.04
17747,M,11th Grade,2005 Outdoor Season                     ,54.84
17759,M,12th Grade,2005 Outdoor Season                     ,62.44
17761,M,12th Grade,2005 Outdoor Season                     ,52.84
17761,M,12th Grade,2005 Outdoor Season                     ,51.34
17761,M,12th Grade,2005 Outdoor Season                     ,52.04
17761,M,12th Grade,2005 Outdoor Season                     ,50.84
17761,M,12th Grade,2005 Outdoor Season                     ,52.54
17761,M,12th Grade,2005 Outdoor Season                     ,50.71
17761,M,12th Grade,2005 Outdoor Season                     ,51.44
17761,M,12th Grade,2005 Outdoor Season                     ,50.1
17761,M,12th Grade,2005 Outdoor Season                     ,50.31
17768,M,10th Grade,2006 Outdoor Season                     ,55.74
17768,M,10th Grade,2006 Outdoor Season                     ,53.64
17768,M,9th Grade,2005 Outdoor Season                     ,56.04
17768,M,9th Grade,2005 Outdoor Season                     ,56.84
17768,M,9th Grade,2005 Outdoor Season                     ,55.64
17768,M,9th Grade,2005 Outdoor Season                     ,57.34
17768,M,9th Grade,2005 Outdoor Season                     ,56.74
17768,M,9th Grade,2005 Outdoor Season                     ,56.99
17771,M,10th Grade,2005 Outdoor Season                     ,67.82
17771,M,10th Grade,2005 Outdoor Season                     ,67.24
17823,M,12th Grade,2005 Outdoor Season                     ,58.24
17823,M,12th Grade,2005 Outdoor Season                     ,59.64
17824,M,12th Grade,2005 Outdoor Season                     ,54.84
17824,M,12th Grade,2005 Outdoor Season                     ,54.84
17824,M,12th Grade,2005 Outdoor Season                     ,56.06
17824,M,12th Grade,2005 Outdoor Season                     ,54.07
17860,M,11th Grade,2005 Outdoor Season                     ,62.64
17860,M,11th Grade,2005 Outdoor Season                     ,59.67
17860,M,11th Grade,2005 Outdoor Season                     ,60.24
17865,M,12th Grade,2005 Outdoor Season                     ,63.74
17865,M,12th Grade,2005 Outdoor Season                     ,63.24
17870,M,9th Grade,2005 Outdoor Season                     ,64.84
17881,M,12th Grade,2008 Outdoor Season                     ,54.04
17881,M,12th Grade,2008 Outdoor Season                     ,53.29
17881,M,12th Grade,2008 Outdoor Season                     ,52.24
17881,M,12th Grade,2008 Outdoor Season                     ,52.0
17881,M,12th Grade,2008 Outdoor Season                     ,53.5
17881,M,12th Grade,2008 Outdoor Season                     ,52.2
17881,M,12th Grade,2008 Outdoor Season                     ,52.5
17881,M,12th Grade,2008 Outdoor Season                     ,52.4
17881,M,11th Grade,2007 Outdoor Season                     ,51.41
17881,M,10th Grade,2006 Outdoor Season                     ,53.07
17881,M,10th Grade,2006 Outdoor Season                     ,51.94
17881,M,10th Grade,2006 Outdoor Season                     ,51.44
17889,M,11th Grade,2006 Outdoor Season                     ,56.31
17889,M,10th Grade,2005 Outdoor Season                     ,56.66
17889,M,10th Grade,2005 Outdoor Season                     ,58.34
17889,M,10th Grade,2005 Outdoor Season                     ,56.23
17892,M,12th Grade,2007 Outdoor Season                     ,54.28
17966,M,12th Grade,2005 Outdoor Season                     ,56.64
17966,M,12th Grade,2005 Outdoor Season                     ,58.14
17971,M,10th Grade,2006 Outdoor Season                     ,61.24
17984,M,10th Grade,2006 Outdoor Season                     ,63.54
17997,M,9th Grade,2005 Outdoor Season                     ,60.54
18003,M,12th Grade,2008 Outdoor Season                     ,55.78
18003,M,12th Grade,2008 Outdoor Season                     ,55.25
18003,M,12th Grade,2008 Outdoor Season                     ,54.62
18003,M,12th Grade,2008 Outdoor Season                     ,55.6
18003,M,12th Grade,2008 Outdoor Season                     ,55.5
18003,M,12th Grade,2008 Outdoor Season                     ,54.84
18003,M,12th Grade,2008 Outdoor Season                     ,55.72
18003,M,12th Grade,2008 Outdoor Season                     ,55.65
18003,M,12th Grade,2008 Outdoor Season                     ,55.66
18003,M,11th Grade,2007 Outdoor Season                     ,58.28
18004,M,12th Grade,2007 Outdoor Season                     ,52.94
18004,M,12th Grade,2007 Outdoor Season                     ,51.59
18004,M,12th Grade,2007 Outdoor Season                     ,56.64
18004,M,12th Grade,2007 Outdoor Season                     ,51.29
18004,M,12th Grade,2007 Outdoor Season                     ,51.95
18004,M,12th Grade,2007 Outdoor Season                     ,51.0
18004,M,12th Grade,2007 Outdoor Season                     ,51.0
18004,M,12th Grade,2007 Outdoor Season                     ,50.38
18004,M,12th Grade,2007 Outdoor Season                     ,50.98
18004,M,12th Grade,2007 Outdoor Season                     ,50.59
18004,M,11th Grade,2006 Outdoor Season                     ,54.54
18004,M,11th Grade,2006 Outdoor Season                     ,54.24
18004,M,11th Grade,2006 Outdoor Season                     ,52.84
18004,M,11th Grade,2006 Outdoor Season                     ,53.04
18004,M,11th Grade,2006 Outdoor Season                     ,51.73
18004,M,11th Grade,2006 Outdoor Season                     ,51.58
18004,M,11th Grade,2006 Outdoor Season                     ,51.58
18004,M,11th Grade,2006 Outdoor Season                     ,52.47
18010,M,12th Grade,2006 Outdoor Season                     ,63.19
18010,M,12th Grade,2006 Outdoor Season                     ,63.19
18013,M,11th Grade,2005 Outdoor Season                     ,60.44
18013,M,11th Grade,2005 Outdoor Season                     ,60.44
18013,M,11th Grade,2005 Outdoor Season                     ,58.74
18013,M,11th Grade,2005 Outdoor Season                     ,59.14
18013,M,11th Grade,2005 Outdoor Season                     ,58.85
18013,M,11th Grade,2005 Outdoor Season                     ,58.88
18013,M,11th Grade,2005 Outdoor Season                     ,57.87
18014,M,12th Grade,2008 Outdoor Season                     ,53.92
18014,M,12th Grade,2008 Outdoor Season                     ,52.84
18014,M,12th Grade,2008 Outdoor Season                     ,54.37
18014,M,11th Grade,2007 Outdoor Season                     ,54.49
18014,M,11th Grade,2007 Outdoor Season                     ,52.93
18014,M,11th Grade,2007 Outdoor Season                     ,53.36
18014,M,11th Grade,2007 Outdoor Season                     ,53.36
18014,M,11th Grade,2007 Outdoor Season                     ,53.52
18014,M,10th Grade,2006 Outdoor Season                     ,65.37
18014,M,11th Grade,2005 Outdoor Season                     ,62.94
18015,M,11th Grade,2005 Outdoor Season                     ,61.44
18016,M,11th Grade,2005 Outdoor Season                     ,61.14
18016,M,11th Grade,2005 Outdoor Season                     ,61.74
18018,M,11th Grade,2005 Outdoor Season                     ,57.04
18018,M,11th Grade,2005 Outdoor Season                     ,56.94
18018,M,11th Grade,2005 Outdoor Season                     ,56.24
18018,M,11th Grade,2005 Outdoor Season                     ,57.63
18018,M,11th Grade,2005 Outdoor Season                     ,54.74
18018,M,11th Grade,2005 Outdoor Season                     ,55.81
18018,M,11th Grade,2005 Outdoor Season                     ,56.58
18018,M,11th Grade,2005 Outdoor Season                     ,55.63
18018,M,11th Grade,2005 Outdoor Season                     ,56.01
18019,M,11th Grade,2005 Outdoor Season                     ,62.14
18020,M,10th Grade,2005 Outdoor Season                     ,61.94
18020,M,10th Grade,2005 Outdoor Season                     ,63.54
18020,M,10th Grade,2005 Outdoor Season                     ,62.14
18020,M,10th Grade,2005 Outdoor Season                     ,62.04
18021,M,11th Grade,2007 Outdoor Season                     ,56.94
18021,M,11th Grade,2007 Outdoor Season                     ,56.52
18021,M,11th Grade,2007 Outdoor Season                     ,55.94
18021,M,11th Grade,2007 Outdoor Season                     ,55.94
18021,M,11th Grade,2007 Outdoor Season                     ,57.45
18021,M,11th Grade,2007 Outdoor Season                     ,55.34
18021,M,11th Grade,2007 Outdoor Season                     ,55.32
18021,M,11th Grade,2007 Outdoor Season                     ,55.44
18021,M,10th Grade,2006 Outdoor Season                     ,59.34
18021,M,10th Grade,2006 Outdoor Season                     ,58.44
18021,M,10th Grade,2006 Outdoor Season                     ,57.74
18021,M,10th Grade,2006 Outdoor Season                     ,59.04
18025,M,12th Grade,2008 Outdoor Season                     ,56.71
18025,M,12th Grade,2008 Outdoor Season                     ,56.9
18025,M,11th Grade,2007 Outdoor Season                     ,60.89
18025,M,11th Grade,2007 Outdoor Season                     ,60.74
18035,M,10th Grade,2006 Outdoor Season                     ,64.44
18035,M,10th Grade,2006 Outdoor Season                     ,65.74
18035,M,10th Grade,2006 Outdoor Season                     ,64.44
18035,M,9th Grade,2005 Outdoor Season                     ,71.64
18116,M,12th Grade,2007 Outdoor Season                     ,65.1
18117,M,12th Grade,2007 Outdoor Season                     ,56.4
18117,M,12th Grade,2007 Outdoor Season                     ,56.7
18117,M,12th Grade,2007 Outdoor Season                     ,56.3
18117,M,12th Grade,2007 Outdoor Season                     ,57.2
18117,M,12th Grade,2007 Outdoor Season                     ,53.7
18117,M,12th Grade,2007 Outdoor Season                     ,53.8
18119,M,12th Grade,2008 Outdoor Season                     ,64.4
18119,M,12th Grade,2008 Outdoor Season                     ,65.3
18119,M,12th Grade,2008 Outdoor Season                     ,67.9
18119,M,12th Grade,2008 Outdoor Season                     ,67.4
18124,M,11th Grade,2005 Outdoor Season                     ,58.34
18125,M,12th Grade,2008 Outdoor Season                     ,63.65
18125,M,12th Grade,2008 Outdoor Season                     ,59.98
18125,M,12th Grade,2008 Outdoor Season                     ,65.14
18125,M,12th Grade,2008 Outdoor Season                     ,64.73
18125,M,12th Grade,2008 Outdoor Season                     ,65.64
18125,M,12th Grade,2008 Outdoor Season                     ,66.14
18125,M,11th Grade,2007 Outdoor Season                     ,62.74
18125,M,11th Grade,2007 Outdoor Season                     ,64.14
18125,M,11th Grade,2007 Outdoor Season                     ,63.34
18125,M,11th Grade,2007 Outdoor Season                     ,64.04
18125,M,11th Grade,2007 Outdoor Season                     ,64.34
18125,M,10th Grade,2006 Outdoor Season                     ,66.84
18125,M,10th Grade,2006 Outdoor Season                     ,65.44
18125,M,10th Grade,2006 Outdoor Season                     ,67.14
18125,M,10th Grade,2006 Outdoor Season                     ,67.14
18125,M,10th Grade,2006 Outdoor Season                     ,66.54
18125,M,10th Grade,2006 Outdoor Season                     ,65.04
18125,M,10th Grade,2006 Outdoor Season                     ,66.44
18125,M,9th Grade,2005 Outdoor Season                     ,67.34
18125,M,9th Grade,2005 Outdoor Season                     ,66.64
18125,M,9th Grade,2005 Outdoor Season                     ,65.44
18126,M,12th Grade,2006 Outdoor Season                     ,56.84
18126,M,12th Grade,2006 Outdoor Season                     ,57.54
18126,M,12th Grade,2006 Outdoor Season                     ,55.74
18126,M,12th Grade,2006 Outdoor Season                     ,56.44
18126,M,12th Grade,2006 Outdoor Season                     ,56.54
18135,M,11th Grade,2006 Outdoor Season                     ,55.86
18135,M,11th Grade,2006 Outdoor Season                     ,55.24
18135,M,11th Grade,2006 Outdoor Season                     ,55.04
18135,M,11th Grade,2006 Outdoor Season                     ,56.32
18135,M,11th Grade,2006 Outdoor Season                     ,55.54
18154,M,12th Grade,2008 Outdoor Season                     ,54.38
18154,M,10th Grade,2006 Outdoor Season                     ,54.35
18154,M,9th Grade,2005 Outdoor Season                     ,58.77
18161,M,12th Grade,2006 Outdoor Season                     ,54.14
18161,M,12th Grade,2006 Outdoor Season                     ,53.08
18161,M,12th Grade,2006 Outdoor Season                     ,53.15
18161,M,12th Grade,2006 Outdoor Season                     ,53.25
18161,M,12th Grade,2006 Outdoor Season                     ,52.84
18161,M,12th Grade,2006 Outdoor Season                     ,52.7
18161,M,12th Grade,2006 Outdoor Season                     ,52.7
18161,M,12th Grade,2006 Outdoor Season                     ,52.74
18161,M,11th Grade,2005 Outdoor Season                     ,54.74
18161,M,11th Grade,2005 Outdoor Season                     ,53.84
18161,M,11th Grade,2005 Outdoor Season                     ,53.77
18162,M,11th Grade,2005 Outdoor Season                     ,56.74
18162,M,11th Grade,2005 Outdoor Season                     ,55.94
18162,M,11th Grade,2005 Outdoor Season                     ,57.81
18162,M,11th Grade,2005 Outdoor Season                     ,57.02
18165,M,10th Grade,2006 Outdoor Season                     ,65.11
18167,M,12th Grade,2005 Outdoor Season                     ,53.84
18167,M,12th Grade,2005 Outdoor Season                     ,53.92
18167,M,12th Grade,2005 Outdoor Season                     ,53.54
18247,M,12th Grade,2008 Outdoor Season                     ,65.54
18253,M,11th Grade,2005 Outdoor Season                     ,64.24
18256,M,12th Grade,2008 Outdoor Season                     ,52.74
18256,M,12th Grade,2008 Outdoor Season                     ,52.94
18256,M,10th Grade,2006 Outdoor Season                     ,56.64
18256,M,9th Grade,2005 Outdoor Season                     ,57.34
18258,M,12th Grade,2008 Outdoor Season                     ,57.14
18258,M,11th Grade,2007 Outdoor Season                     ,55.07
18258,M,9th Grade,2005 Outdoor Season                     ,57.94
18258,M,9th Grade,2005 Outdoor Season                     ,57.54
18258,M,9th Grade,2005 Outdoor Season                     ,59.34
18258,M,9th Grade,2005 Outdoor Season                     ,56.55
18287,M,12th Grade,2005 Outdoor Season                     ,65.04
18290,M,11th Grade,2006 Outdoor Season                     ,60.54
18290,M,11th Grade,2006 Outdoor Season                     ,62.14
18290,M,11th Grade,2006 Outdoor Season                     ,62.24
18290,M,10th Grade,2005 Outdoor Season                     ,61.84
